id,alert_type,severity,status,message,delivery_id,vehicle_id,region,created_at,resolved_at
ALT-KGL-000122,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000486 is delayed by 11 minutes.,DLV-KGL-000486,VHL-KGL-016,Istanbul-Sisli,2026-05-01T20:05:00Z,
ALT-KGL-000123,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000497 is delayed by 28 minutes.,DLV-KGL-000497,VHL-KGL-012,Istanbul-Kadikoy,2026-05-01T20:16:00Z,
ALT-KGL-000124,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000503 is delayed by 6 minutes.,DLV-KGL-000503,VHL-KGL-019,Bursa-Nilufer,2026-05-01T20:22:00Z,
ALT-KGL-000125,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000506 is delayed by 17 minutes.,DLV-KGL-000506,VHL-KGL-001,Istanbul-Kadikoy,2026-05-01T20:25:00Z,
ALT-KGL-000126,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000509 is delayed by 18 minutes.,DLV-KGL-000509,VHL-KGL-006,Istanbul-Kadikoy,2026-05-01T20:28:00Z,
ALT-KGL-000127,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000512 is delayed by 13 minutes.,DLV-KGL-000512,VHL-KGL-007,Ankara-Cankaya,2026-05-01T20:31:00Z,
ALT-KGL-000128,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000515 is delayed by 23 minutes.,DLV-KGL-000515,VHL-KGL-018,Ankara-Cankaya,2026-05-01T20:34:00Z,
ALT-KGL-000129,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000518 is delayed by 8 minutes.,DLV-KGL-000518,VHL-KGL-008,Izmir-Konak,2026-05-01T20:37:00Z,
ALT-KGL-000130,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000523 is delayed by 22 minutes.,DLV-KGL-000523,VHL-KGL-010,Izmir-Konak,2026-05-01T20:42:00Z,
ALT-KGL-000131,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000529 is delayed by 11 minutes.,DLV-KGL-000529,VHL-KGL-013,Bursa-Nilufer,2026-05-01T20:48:00Z,
ALT-KGL-000132,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000531 is delayed by 20 minutes.,DLV-KGL-000531,VHL-KGL-001,Izmir-Konak,2026-05-01T20:50:00Z,
ALT-KGL-000133,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000532 is delayed by 20 minutes.,DLV-KGL-000532,VHL-KGL-002,Bursa-Nilufer,2026-05-01T20:51:00Z,
ALT-KGL-000134,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000539 is delayed by 6 minutes.,DLV-KGL-000539,VHL-KGL-002,Istanbul-Kadikoy,2026-05-01T20:58:00Z,
ALT-KGL-000135,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000553 is delayed by 8 minutes.,DLV-KGL-000553,VHL-KGL-006,Ankara-Cankaya,2026-05-01T21:12:00Z,
ALT-KGL-000136,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000554 is delayed by 22 minutes.,DLV-KGL-000554,VHL-KGL-003,Ankara-Cankaya,2026-05-01T21:13:00Z,
ALT-KGL-000137,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000561 is delayed by 8 minutes.,DLV-KGL-000561,VHL-KGL-001,Ankara-Cankaya,2026-05-01T21:20:00Z,
ALT-KGL-000138,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000567 is delayed by 17 minutes.,DLV-KGL-000567,VHL-KGL-009,Istanbul-Kadikoy,2026-05-01T21:26:00Z,
ALT-KGL-000139,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000573 is delayed by 27 minutes.,DLV-KGL-000573,VHL-KGL-012,Bursa-Nilufer,2026-05-01T21:32:00Z,
ALT-KGL-000140,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000576 is delayed by 11 minutes.,DLV-KGL-000576,VHL-KGL-003,Istanbul-Sisli,2026-05-01T21:35:00Z,
ALT-KGL-000141,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000579 is delayed by 8 minutes.,DLV-KGL-000579,VHL-KGL-020,Ankara-Cankaya,2026-05-01T21:38:00Z,
ALT-KGL-000142,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000582 is delayed by 20 minutes.,DLV-KGL-000582,VHL-KGL-003,Istanbul-Kadikoy,2026-05-01T21:41:00Z,
ALT-KGL-000143,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000583 is delayed by 29 minutes.,DLV-KGL-000583,VHL-KGL-013,Istanbul-Kadikoy,2026-05-01T21:42:00Z,
ALT-KGL-000144,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000585 is delayed by 9 minutes.,DLV-KGL-000585,VHL-KGL-015,Istanbul-Sisli,2026-05-01T21:44:00Z,
ALT-KGL-000145,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000586 is delayed by 9 minutes.,DLV-KGL-000586,VHL-KGL-014,Bursa-Nilufer,2026-05-01T21:45:00Z,
ALT-KGL-000146,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000587 is delayed by 27 minutes.,DLV-KGL-000587,VHL-KGL-005,Istanbul-Kadikoy,2026-05-01T21:46:00Z,
ALT-KGL-000147,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000588 is delayed by 8 minutes.,DLV-KGL-000588,VHL-KGL-018,Istanbul-Sisli,2026-05-01T21:47:00Z,
ALT-KGL-000148,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000589 is delayed by 5 minutes.,DLV-KGL-000589,VHL-KGL-003,Bursa-Nilufer,2026-05-01T21:48:00Z,
ALT-KGL-000149,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000591 is delayed by 5 minutes.,DLV-KGL-000591,VHL-KGL-008,Izmir-Konak,2026-05-01T21:50:00Z,
ALT-KGL-000150,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000593 is delayed by 20 minutes.,DLV-KGL-000593,VHL-KGL-015,Istanbul-Kadikoy,2026-05-01T21:52:00Z,
ALT-KGL-000151,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000596 is delayed by 11 minutes.,DLV-KGL-000596,VHL-KGL-019,Bursa-Nilufer,2026-05-01T21:55:00Z,
ALT-KGL-000152,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000597 is delayed by 20 minutes.,DLV-KGL-000597,VHL-KGL-010,Istanbul-Sisli,2026-05-01T21:56:00Z,
ALT-KGL-000153,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000598 is delayed by 18 minutes.,DLV-KGL-000598,VHL-KGL-011,Ankara-Cankaya,2026-05-01T21:57:00Z,
ALT-KGL-000154,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000607 is delayed by 5 minutes.,DLV-KGL-000607,VHL-KGL-005,Istanbul-Sisli,2026-05-01T22:06:00Z,
ALT-KGL-000155,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000610 is delayed by 8 minutes.,DLV-KGL-000610,VHL-KGL-016,Istanbul-Sisli,2026-05-01T22:09:00Z,
ALT-KGL-000156,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000613 is delayed by 19 minutes.,DLV-KGL-000613,VHL-KGL-016,Bursa-Nilufer,2026-05-01T22:12:00Z,
ALT-KGL-000157,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000615 is delayed by 24 minutes.,DLV-KGL-000615,VHL-KGL-006,Bursa-Nilufer,2026-05-01T22:14:00Z,
ALT-KGL-000158,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000622 is delayed by 22 minutes.,DLV-KGL-000622,VHL-KGL-011,Istanbul-Sisli,2026-05-01T22:21:00Z,
ALT-KGL-000159,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000623 is delayed by 25 minutes.,DLV-KGL-000623,VHL-KGL-014,Istanbul-Kadikoy,2026-05-01T22:22:00Z,
ALT-KGL-000160,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000628 is delayed by 16 minutes.,DLV-KGL-000628,VHL-KGL-011,Bursa-Nilufer,2026-05-01T22:27:00Z,
ALT-KGL-000161,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000632 is delayed by 16 minutes.,DLV-KGL-000632,VHL-KGL-020,Ankara-Cankaya,2026-05-01T22:31:00Z,
ALT-KGL-000162,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000637 is delayed by 27 minutes.,DLV-KGL-000637,VHL-KGL-020,Istanbul-Kadikoy,2026-05-01T22:36:00Z,
ALT-KGL-000163,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000638 is delayed by 13 minutes.,DLV-KGL-000638,VHL-KGL-013,Izmir-Konak,2026-05-01T22:37:00Z,
ALT-KGL-000164,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000639 is delayed by 11 minutes.,DLV-KGL-000639,VHL-KGL-008,Izmir-Konak,2026-05-01T22:38:00Z,
ALT-KGL-000165,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000640 is delayed by 8 minutes.,DLV-KGL-000640,VHL-KGL-020,Istanbul-Sisli,2026-05-01T22:39:00Z,
ALT-KGL-000166,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000641 is delayed by 19 minutes.,DLV-KGL-000641,VHL-KGL-013,Izmir-Konak,2026-05-01T22:40:00Z,
ALT-KGL-000167,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000644 is delayed by 17 minutes.,DLV-KGL-000644,VHL-KGL-014,Bursa-Nilufer,2026-05-01T22:43:00Z,
ALT-KGL-000168,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000646 is delayed by 12 minutes.,DLV-KGL-000646,VHL-KGL-003,Izmir-Konak,2026-05-01T22:45:00Z,
ALT-KGL-000169,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000653 is delayed by 14 minutes.,DLV-KGL-000653,VHL-KGL-020,Istanbul-Sisli,2026-05-01T22:52:00Z,
ALT-KGL-000170,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000654 is delayed by 26 minutes.,DLV-KGL-000654,VHL-KGL-018,Istanbul-Kadikoy,2026-05-01T22:53:00Z,
ALT-KGL-000171,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000680 is delayed by 14 minutes.,DLV-KGL-000680,VHL-KGL-007,Istanbul-Kadikoy,2026-05-01T23:19:00Z,
ALT-KGL-000172,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000681 is delayed by 18 minutes.,DLV-KGL-000681,VHL-KGL-003,Istanbul-Kadikoy,2026-05-01T23:20:00Z,
ALT-KGL-000173,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000689 is delayed by 14 minutes.,DLV-KGL-000689,VHL-KGL-005,Istanbul-Sisli,2026-05-01T23:28:00Z,
ALT-KGL-000174,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000690 is delayed by 16 minutes.,DLV-KGL-000690,VHL-KGL-017,Izmir-Konak,2026-05-01T23:29:00Z,
ALT-KGL-000175,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000692 is delayed by 14 minutes.,DLV-KGL-000692,VHL-KGL-011,Izmir-Konak,2026-05-01T23:31:00Z,
ALT-KGL-000176,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000699 is delayed by 26 minutes.,DLV-KGL-000699,VHL-KGL-020,Istanbul-Sisli,2026-05-01T23:38:00Z,
ALT-KGL-000177,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000700 is delayed by 11 minutes.,DLV-KGL-000700,VHL-KGL-004,Bursa-Nilufer,2026-05-01T23:39:00Z,
ALT-KGL-000178,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000701 is delayed by 21 minutes.,DLV-KGL-000701,VHL-KGL-016,Istanbul-Kadikoy,2026-05-01T23:40:00Z,
ALT-KGL-000179,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000705 is delayed by 18 minutes.,DLV-KGL-000705,VHL-KGL-015,Ankara-Cankaya,2026-05-01T23:44:00Z,
ALT-KGL-000180,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000706 is delayed by 19 minutes.,DLV-KGL-000706,VHL-KGL-020,Izmir-Konak,2026-05-01T23:45:00Z,
ALT-KGL-000181,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000707 is delayed by 26 minutes.,DLV-KGL-000707,VHL-KGL-011,Bursa-Nilufer,2026-05-01T23:46:00Z,
ALT-KGL-000182,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000708 is delayed by 13 minutes.,DLV-KGL-000708,VHL-KGL-013,Bursa-Nilufer,2026-05-01T23:47:00Z,
ALT-KGL-000183,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000711 is delayed by 8 minutes.,DLV-KGL-000711,VHL-KGL-018,Bursa-Nilufer,2026-05-01T23:50:00Z,
ALT-KGL-000184,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000723 is delayed by 28 minutes.,DLV-KGL-000723,VHL-KGL-019,Bursa-Nilufer,2026-05-02T00:02:00Z,
ALT-KGL-000185,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000729 is delayed by 20 minutes.,DLV-KGL-000729,VHL-KGL-015,Istanbul-Kadikoy,2026-05-02T00:08:00Z,
ALT-KGL-000186,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000734 is delayed by 25 minutes.,DLV-KGL-000734,VHL-KGL-018,Istanbul-Sisli,2026-05-02T00:13:00Z,
ALT-KGL-000187,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000738 is delayed by 23 minutes.,DLV-KGL-000738,VHL-KGL-008,Izmir-Konak,2026-05-02T00:17:00Z,
ALT-KGL-000188,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000739 is delayed by 5 minutes.,DLV-KGL-000739,VHL-KGL-009,Bursa-Nilufer,2026-05-02T00:18:00Z,
ALT-KGL-000189,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000746 is delayed by 18 minutes.,DLV-KGL-000746,VHL-KGL-010,Istanbul-Sisli,2026-05-02T00:25:00Z,
ALT-KGL-000190,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000748 is delayed by 10 minutes.,DLV-KGL-000748,VHL-KGL-008,Istanbul-Kadikoy,2026-05-02T00:27:00Z,
ALT-KGL-000191,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000749 is delayed by 7 minutes.,DLV-KGL-000749,VHL-KGL-004,Bursa-Nilufer,2026-05-02T00:28:00Z,
ALT-KGL-000192,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000751 is delayed by 8 minutes.,DLV-KGL-000751,VHL-KGL-005,Istanbul-Kadikoy,2026-05-02T00:30:00Z,
ALT-KGL-000193,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000756 is delayed by 14 minutes.,DLV-KGL-000756,VHL-KGL-003,Istanbul-Kadikoy,2026-05-02T00:35:00Z,
ALT-KGL-000194,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000759 is delayed by 25 minutes.,DLV-KGL-000759,VHL-KGL-004,Izmir-Konak,2026-05-02T00:38:00Z,
ALT-KGL-000195,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000762 is delayed by 23 minutes.,DLV-KGL-000762,VHL-KGL-009,Istanbul-Kadikoy,2026-05-02T00:41:00Z,
ALT-KGL-000196,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000764 is delayed by 25 minutes.,DLV-KGL-000764,VHL-KGL-001,Istanbul-Sisli,2026-05-02T00:43:00Z,
ALT-KGL-000197,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000767 is delayed by 18 minutes.,DLV-KGL-000767,VHL-KGL-001,Izmir-Konak,2026-05-02T00:46:00Z,
ALT-KGL-000198,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000770 is delayed by 5 minutes.,DLV-KGL-000770,VHL-KGL-014,Bursa-Nilufer,2026-05-02T00:49:00Z,
ALT-KGL-000199,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000772 is delayed by 15 minutes.,DLV-KGL-000772,VHL-KGL-017,Bursa-Nilufer,2026-05-02T00:51:00Z,
ALT-KGL-000200,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000774 is delayed by 19 minutes.,DLV-KGL-000774,VHL-KGL-015,Ankara-Cankaya,2026-05-02T00:53:00Z,
ALT-KGL-000201,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000779 is delayed by 28 minutes.,DLV-KGL-000779,VHL-KGL-010,Ankara-Cankaya,2026-05-02T00:58:00Z,
ALT-KGL-000202,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000784 is delayed by 15 minutes.,DLV-KGL-000784,VHL-KGL-012,Izmir-Konak,2026-05-02T01:03:00Z,
ALT-KGL-000203,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000789 is delayed by 27 minutes.,DLV-KGL-000789,VHL-KGL-008,Istanbul-Sisli,2026-05-02T01:08:00Z,
ALT-KGL-000204,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000790 is delayed by 14 minutes.,DLV-KGL-000790,VHL-KGL-013,Izmir-Konak,2026-05-02T01:09:00Z,
ALT-KGL-000205,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000796 is delayed by 20 minutes.,DLV-KGL-000796,VHL-KGL-011,Ankara-Cankaya,2026-05-02T01:15:00Z,
ALT-KGL-000206,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000806 is delayed by 6 minutes.,DLV-KGL-000806,VHL-KGL-010,Bursa-Nilufer,2026-05-02T01:25:00Z,
ALT-KGL-000207,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000812 is delayed by 18 minutes.,DLV-KGL-000812,VHL-KGL-008,Ankara-Cankaya,2026-05-02T01:31:00Z,
ALT-KGL-000208,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000813 is delayed by 21 minutes.,DLV-KGL-000813,VHL-KGL-009,Istanbul-Sisli,2026-05-02T01:32:00Z,
ALT-KGL-000209,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000814 is delayed by 28 minutes.,DLV-KGL-000814,VHL-KGL-010,Istanbul-Sisli,2026-05-02T01:33:00Z,
ALT-KGL-000210,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000815 is delayed by 7 minutes.,DLV-KGL-000815,VHL-KGL-019,Bursa-Nilufer,2026-05-02T01:34:00Z,
ALT-KGL-000211,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000816 is delayed by 7 minutes.,DLV-KGL-000816,VHL-KGL-001,Istanbul-Kadikoy,2026-05-02T01:35:00Z,
ALT-KGL-000212,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000823 is delayed by 6 minutes.,DLV-KGL-000823,VHL-KGL-007,Istanbul-Kadikoy,2026-05-02T01:42:00Z,
ALT-KGL-000213,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000830 is delayed by 28 minutes.,DLV-KGL-000830,VHL-KGL-008,Istanbul-Kadikoy,2026-05-02T01:49:00Z,
ALT-KGL-000214,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000831 is delayed by 26 minutes.,DLV-KGL-000831,VHL-KGL-020,Istanbul-Kadikoy,2026-05-02T01:50:00Z,
ALT-KGL-000215,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000835 is delayed by 21 minutes.,DLV-KGL-000835,VHL-KGL-008,Ankara-Cankaya,2026-05-02T01:54:00Z,
ALT-KGL-000216,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000839 is delayed by 5 minutes.,DLV-KGL-000839,VHL-KGL-013,Bursa-Nilufer,2026-05-02T01:58:00Z,
ALT-KGL-000217,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000842 is delayed by 10 minutes.,DLV-KGL-000842,VHL-KGL-007,Istanbul-Kadikoy,2026-05-02T02:01:00Z,
ALT-KGL-000218,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000854 is delayed by 8 minutes.,DLV-KGL-000854,VHL-KGL-007,Ankara-Cankaya,2026-05-02T02:13:00Z,
ALT-KGL-000219,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000856 is delayed by 6 minutes.,DLV-KGL-000856,VHL-KGL-019,Ankara-Cankaya,2026-05-02T02:15:00Z,
ALT-KGL-000220,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000859 is delayed by 12 minutes.,DLV-KGL-000859,VHL-KGL-005,Izmir-Konak,2026-05-02T02:18:00Z,
ALT-KGL-000221,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000873 is delayed by 10 minutes.,DLV-KGL-000873,VHL-KGL-010,Istanbul-Kadikoy,2026-05-02T02:32:00Z,
ALT-KGL-000222,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000880 is delayed by 27 minutes.,DLV-KGL-000880,VHL-KGL-009,Bursa-Nilufer,2026-05-02T02:39:00Z,
ALT-KGL-000223,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000881 is delayed by 9 minutes.,DLV-KGL-000881,VHL-KGL-020,Izmir-Konak,2026-05-02T02:40:00Z,
ALT-KGL-000224,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000882 is delayed by 28 minutes.,DLV-KGL-000882,VHL-KGL-016,Istanbul-Sisli,2026-05-02T02:41:00Z,
ALT-KGL-000225,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000887 is delayed by 13 minutes.,DLV-KGL-000887,VHL-KGL-007,Izmir-Konak,2026-05-02T02:46:00Z,
ALT-KGL-000226,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000896 is delayed by 13 minutes.,DLV-KGL-000896,VHL-KGL-013,Istanbul-Sisli,2026-05-02T02:55:00Z,
ALT-KGL-000227,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000901 is delayed by 13 minutes.,DLV-KGL-000901,VHL-KGL-009,Ankara-Cankaya,2026-05-02T03:00:00Z,
ALT-KGL-000228,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000903 is delayed by 11 minutes.,DLV-KGL-000903,VHL-KGL-003,Istanbul-Sisli,2026-05-02T03:02:00Z,
ALT-KGL-000229,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000908 is delayed by 25 minutes.,DLV-KGL-000908,VHL-KGL-002,Bursa-Nilufer,2026-05-02T03:07:00Z,
ALT-KGL-000230,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000909 is delayed by 29 minutes.,DLV-KGL-000909,VHL-KGL-008,Bursa-Nilufer,2026-05-02T03:08:00Z,
ALT-KGL-000231,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000912 is delayed by 5 minutes.,DLV-KGL-000912,VHL-KGL-004,Ankara-Cankaya,2026-05-02T03:11:00Z,
ALT-KGL-000232,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000915 is delayed by 25 minutes.,DLV-KGL-000915,VHL-KGL-002,Istanbul-Sisli,2026-05-02T03:14:00Z,
ALT-KGL-000233,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000918 is delayed by 18 minutes.,DLV-KGL-000918,VHL-KGL-012,Ankara-Cankaya,2026-05-02T03:17:00Z,
ALT-KGL-000234,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000919 is delayed by 16 minutes.,DLV-KGL-000919,VHL-KGL-010,Istanbul-Kadikoy,2026-05-02T03:18:00Z,
ALT-KGL-000235,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000924 is delayed by 28 minutes.,DLV-KGL-000924,VHL-KGL-010,Bursa-Nilufer,2026-05-02T03:23:00Z,
ALT-KGL-000236,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000927 is delayed by 14 minutes.,DLV-KGL-000927,VHL-KGL-019,Ankara-Cankaya,2026-05-02T03:26:00Z,
ALT-KGL-000237,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000931 is delayed by 14 minutes.,DLV-KGL-000931,VHL-KGL-008,Istanbul-Sisli,2026-05-02T03:30:00Z,
ALT-KGL-000238,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000933 is delayed by 11 minutes.,DLV-KGL-000933,VHL-KGL-011,Bursa-Nilufer,2026-05-02T03:32:00Z,
ALT-KGL-000239,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000937 is delayed by 20 minutes.,DLV-KGL-000937,VHL-KGL-004,Ankara-Cankaya,2026-05-02T03:36:00Z,
ALT-KGL-000240,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-000939 is delayed by 9 minutes.,DLV-KGL-000939,VHL-KGL-014,Istanbul-Kadikoy,2026-05-02T03:38:00Z,
ALT-KGL-000241,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000944 is delayed by 20 minutes.,DLV-KGL-000944,VHL-KGL-015,Bursa-Nilufer,2026-05-02T03:43:00Z,
ALT-KGL-000242,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000950 is delayed by 29 minutes.,DLV-KGL-000950,VHL-KGL-013,Ankara-Cankaya,2026-05-02T03:49:00Z,
ALT-KGL-000243,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-000953 is delayed by 12 minutes.,DLV-KGL-000953,VHL-KGL-004,Izmir-Konak,2026-05-02T03:52:00Z,
