id,tracking_number,vehicle_id,driver_id,warehouse_id,region,status,priority,estimated_delivery_time,actual_delivery_time,delay_minutes,last_updated_at
DLV-KGL-000123,KGL-000123,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-01T14:02:00Z,2026-05-01T14:02:00Z,26,2026-05-01T14:02:00Z
DLV-KGL-000124,KGL-000124,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T14:03:00Z,2026-05-01T14:03:00Z,0,2026-05-01T14:03:00Z
DLV-KGL-000125,KGL-000125,VHL-KGL-019,DRV-004,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-01T14:04:00Z,2026-05-01T14:04:00Z,0,2026-05-01T14:04:00Z
DLV-KGL-000126,KGL-000126,VHL-KGL-003,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-01T14:05:00Z,2026-05-01T14:05:00Z,0,2026-05-01T14:05:00Z
DLV-KGL-000127,KGL-000127,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T14:06:00Z,2026-05-01T14:06:00Z,0,2026-05-01T14:06:00Z
DLV-KGL-000128,KGL-000128,VHL-KGL-002,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T14:07:00Z,2026-05-01T14:07:00Z,0,2026-05-01T14:07:00Z
DLV-KGL-000129,KGL-000129,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T14:08:00Z,2026-05-01T14:08:00Z,0,2026-05-01T14:08:00Z
DLV-KGL-000130,KGL-000130,VHL-KGL-013,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-01T14:09:00Z,2026-05-01T14:09:00Z,0,2026-05-01T14:09:00Z
DLV-KGL-000131,KGL-000131,VHL-KGL-014,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T14:10:00Z,2026-05-01T14:10:00Z,0,2026-05-01T14:10:00Z
DLV-KGL-000132,KGL-000132,VHL-KGL-011,DRV-001,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-01T14:11:00Z,2026-05-01T14:11:00Z,7,2026-05-01T14:11:00Z
DLV-KGL-000133,KGL-000133,VHL-KGL-006,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T14:12:00Z,2026-05-01T14:12:00Z,0,2026-05-01T14:12:00Z
DLV-KGL-000134,KGL-000134,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T14:13:00Z,2026-05-01T14:13:00Z,0,2026-05-01T14:13:00Z
DLV-KGL-000135,KGL-000135,VHL-KGL-008,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-01T14:14:00Z,2026-05-01T14:14:00Z,0,2026-05-01T14:14:00Z
DLV-KGL-000136,KGL-000136,VHL-KGL-013,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T14:15:00Z,2026-05-01T14:15:00Z,0,2026-05-01T14:15:00Z
DLV-KGL-000137,KGL-000137,VHL-KGL-005,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T14:16:00Z,2026-05-01T14:16:00Z,0,2026-05-01T14:16:00Z
DLV-KGL-000138,KGL-000138,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T14:17:00Z,2026-05-01T14:17:00Z,0,2026-05-01T14:17:00Z
DLV-KGL-000139,KGL-000139,VHL-KGL-005,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:18:00Z,2026-05-01T14:18:00Z,0,2026-05-01T14:18:00Z
DLV-KGL-000140,KGL-000140,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T14:19:00Z,2026-05-01T14:19:00Z,0,2026-05-01T14:19:00Z
DLV-KGL-000141,KGL-000141,VHL-KGL-010,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-01T14:20:00Z,2026-05-01T14:20:00Z,27,2026-05-01T14:20:00Z
DLV-KGL-000142,KGL-000142,VHL-KGL-007,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T14:21:00Z,2026-05-01T14:21:00Z,0,2026-05-01T14:21:00Z
DLV-KGL-000143,KGL-000143,VHL-KGL-004,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T14:22:00Z,2026-05-01T14:22:00Z,0,2026-05-01T14:22:00Z
DLV-KGL-000144,KGL-000144,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-01T14:23:00Z,2026-05-01T14:23:00Z,19,2026-05-01T14:23:00Z
DLV-KGL-000145,KGL-000145,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T14:24:00Z,2026-05-01T14:24:00Z,0,2026-05-01T14:24:00Z
DLV-KGL-000146,KGL-000146,VHL-KGL-016,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:25:00Z,2026-05-01T14:25:00Z,0,2026-05-01T14:25:00Z
DLV-KGL-000147,KGL-000147,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T14:26:00Z,2026-05-01T14:26:00Z,0,2026-05-01T14:26:00Z
DLV-KGL-000148,KGL-000148,VHL-KGL-010,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T14:27:00Z,2026-05-01T14:27:00Z,0,2026-05-01T14:27:00Z
DLV-KGL-000149,KGL-000149,VHL-KGL-003,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:28:00Z,2026-05-01T14:28:00Z,0,2026-05-01T14:28:00Z
DLV-KGL-000150,KGL-000150,VHL-KGL-003,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-01T14:29:00Z,2026-05-01T14:29:00Z,16,2026-05-01T14:29:00Z
DLV-KGL-000151,KGL-000151,VHL-KGL-005,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:30:00Z,2026-05-01T14:30:00Z,0,2026-05-01T14:30:00Z
DLV-KGL-000152,KGL-000152,VHL-KGL-016,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T14:31:00Z,2026-05-01T14:31:00Z,0,2026-05-01T14:31:00Z
DLV-KGL-000153,KGL-000153,VHL-KGL-019,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:32:00Z,2026-05-01T14:32:00Z,0,2026-05-01T14:32:00Z
DLV-KGL-000154,KGL-000154,VHL-KGL-008,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T14:33:00Z,2026-05-01T14:33:00Z,0,2026-05-01T14:33:00Z
DLV-KGL-000155,KGL-000155,VHL-KGL-007,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T14:34:00Z,2026-05-01T14:34:00Z,0,2026-05-01T14:34:00Z
DLV-KGL-000156,KGL-000156,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELAYED,NORMAL,2026-05-01T14:35:00Z,2026-05-01T14:35:00Z,28,2026-05-01T14:35:00Z
DLV-KGL-000157,KGL-000157,VHL-KGL-010,DRV-005,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-01T14:36:00Z,2026-05-01T14:36:00Z,17,2026-05-01T14:36:00Z
DLV-KGL-000158,KGL-000158,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELAYED,NORMAL,2026-05-01T14:37:00Z,2026-05-01T14:37:00Z,9,2026-05-01T14:37:00Z
DLV-KGL-000159,KGL-000159,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T14:38:00Z,2026-05-01T14:38:00Z,0,2026-05-01T14:38:00Z
DLV-KGL-000160,KGL-000160,VHL-KGL-003,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T14:39:00Z,2026-05-01T14:39:00Z,0,2026-05-01T14:39:00Z
DLV-KGL-000161,KGL-000161,VHL-KGL-001,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T14:40:00Z,2026-05-01T14:40:00Z,0,2026-05-01T14:40:00Z
DLV-KGL-000162,KGL-000162,VHL-KGL-008,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:41:00Z,2026-05-01T14:41:00Z,0,2026-05-01T14:41:00Z
DLV-KGL-000163,KGL-000163,VHL-KGL-016,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T14:42:00Z,2026-05-01T14:42:00Z,0,2026-05-01T14:42:00Z
DLV-KGL-000164,KGL-000164,VHL-KGL-016,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-01T14:43:00Z,2026-05-01T14:43:00Z,0,2026-05-01T14:43:00Z
DLV-KGL-000165,KGL-000165,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T14:44:00Z,2026-05-01T14:44:00Z,0,2026-05-01T14:44:00Z
DLV-KGL-000166,KGL-000166,VHL-KGL-014,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T14:45:00Z,2026-05-01T14:45:00Z,0,2026-05-01T14:45:00Z
DLV-KGL-000167,KGL-000167,VHL-KGL-005,DRV-005,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-01T14:46:00Z,2026-05-01T14:46:00Z,25,2026-05-01T14:46:00Z
DLV-KGL-000168,KGL-000168,VHL-KGL-016,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:47:00Z,2026-05-01T14:47:00Z,0,2026-05-01T14:47:00Z
DLV-KGL-000169,KGL-000169,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T14:48:00Z,2026-05-01T14:48:00Z,0,2026-05-01T14:48:00Z
DLV-KGL-000170,KGL-000170,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-01T14:49:00Z,2026-05-01T14:49:00Z,15,2026-05-01T14:49:00Z
DLV-KGL-000171,KGL-000171,VHL-KGL-016,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-01T14:50:00Z,2026-05-01T14:50:00Z,0,2026-05-01T14:50:00Z
DLV-KGL-000172,KGL-000172,VHL-KGL-008,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T14:51:00Z,2026-05-01T14:51:00Z,0,2026-05-01T14:51:00Z
DLV-KGL-000173,KGL-000173,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-01T14:52:00Z,2026-05-01T14:52:00Z,0,2026-05-01T14:52:00Z
DLV-KGL-000174,KGL-000174,VHL-KGL-001,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-01T14:53:00Z,2026-05-01T14:53:00Z,0,2026-05-01T14:53:00Z
DLV-KGL-000175,KGL-000175,VHL-KGL-020,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-01T14:54:00Z,2026-05-01T14:54:00Z,25,2026-05-01T14:54:00Z
DLV-KGL-000176,KGL-000176,VHL-KGL-013,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:55:00Z,2026-05-01T14:55:00Z,0,2026-05-01T14:55:00Z
DLV-KGL-000177,KGL-000177,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-01T14:56:00Z,2026-05-01T14:56:00Z,0,2026-05-01T14:56:00Z
DLV-KGL-000178,KGL-000178,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:57:00Z,2026-05-01T14:57:00Z,0,2026-05-01T14:57:00Z
DLV-KGL-000179,KGL-000179,VHL-KGL-004,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-01T14:58:00Z,2026-05-01T14:58:00Z,14,2026-05-01T14:58:00Z
DLV-KGL-000180,KGL-000180,VHL-KGL-011,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T14:59:00Z,2026-05-01T14:59:00Z,0,2026-05-01T14:59:00Z
DLV-KGL-000181,KGL-000181,VHL-KGL-017,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T15:00:00Z,2026-05-01T15:00:00Z,0,2026-05-01T15:00:00Z
DLV-KGL-000182,KGL-000182,VHL-KGL-019,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T15:01:00Z,2026-05-01T15:01:00Z,0,2026-05-01T15:01:00Z
DLV-KGL-000183,KGL-000183,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T15:02:00Z,2026-05-01T15:02:00Z,0,2026-05-01T15:02:00Z
DLV-KGL-000184,KGL-000184,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-01T15:03:00Z,2026-05-01T15:03:00Z,0,2026-05-01T15:03:00Z
DLV-KGL-000185,KGL-000185,VHL-KGL-015,DRV-005,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-01T15:04:00Z,2026-05-01T15:04:00Z,12,2026-05-01T15:04:00Z
DLV-KGL-000186,KGL-000186,VHL-KGL-017,DRV-002,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-01T15:05:00Z,2026-05-01T15:05:00Z,20,2026-05-01T15:05:00Z
DLV-KGL-000187,KGL-000187,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-01T15:06:00Z,2026-05-01T15:06:00Z,0,2026-05-01T15:06:00Z
DLV-KGL-000188,KGL-000188,VHL-KGL-020,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T15:07:00Z,2026-05-01T15:07:00Z,0,2026-05-01T15:07:00Z
DLV-KGL-000189,KGL-000189,VHL-KGL-018,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-01T15:08:00Z,2026-05-01T15:08:00Z,0,2026-05-01T15:08:00Z
DLV-KGL-000190,KGL-000190,VHL-KGL-003,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,LOW,2026-05-01T15:09:00Z,2026-05-01T15:09:00Z,0,2026-05-01T15:09:00Z
DLV-KGL-000191,KGL-000191,VHL-KGL-019,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T15:10:00Z,2026-05-01T15:10:00Z,0,2026-05-01T15:10:00Z
DLV-KGL-000192,KGL-000192,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T15:11:00Z,2026-05-01T15:11:00Z,0,2026-05-01T15:11:00Z
DLV-KGL-000193,KGL-000193,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-01T15:12:00Z,2026-05-01T15:12:00Z,0,2026-05-01T15:12:00Z
DLV-KGL-000194,KGL-000194,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T15:13:00Z,2026-05-01T15:13:00Z,0,2026-05-01T15:13:00Z
DLV-KGL-000195,KGL-000195,VHL-KGL-005,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-01T15:14:00Z,2026-05-01T15:14:00Z,0,2026-05-01T15:14:00Z
DLV-KGL-000196,KGL-000196,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T15:15:00Z,2026-05-01T15:15:00Z,0,2026-05-01T15:15:00Z
DLV-KGL-000197,KGL-000197,VHL-KGL-020,DRV-005,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-01T15:16:00Z,2026-05-01T15:16:00Z,17,2026-05-01T15:16:00Z
DLV-KGL-000198,KGL-000198,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-01T15:17:00Z,2026-05-01T15:17:00Z,24,2026-05-01T15:17:00Z
DLV-KGL-000199,KGL-000199,VHL-KGL-016,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-01T15:18:00Z,2026-05-01T15:18:00Z,0,2026-05-01T15:18:00Z
DLV-KGL-000200,KGL-000200,VHL-KGL-010,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-01T15:19:00Z,2026-05-01T15:19:00Z,22,2026-05-01T15:19:00Z
DLV-KGL-000201,KGL-000201,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T15:20:00Z,2026-05-01T15:20:00Z,0,2026-05-01T15:20:00Z
DLV-KGL-000202,KGL-000202,VHL-KGL-013,DRV-003,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-01T15:21:00Z,2026-05-01T15:21:00Z,10,2026-05-01T15:21:00Z
DLV-KGL-000203,KGL-000203,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-01T15:22:00Z,2026-05-01T15:22:00Z,28,2026-05-01T15:22:00Z
DLV-KGL-000204,KGL-000204,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-01T15:23:00Z,2026-05-01T15:23:00Z,0,2026-05-01T15:23:00Z
DLV-KGL-000205,KGL-000205,VHL-KGL-002,DRV-002,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-01T15:24:00Z,2026-05-01T15:24:00Z,8,2026-05-01T15:24:00Z
DLV-KGL-000206,KGL-000206,VHL-KGL-004,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T15:25:00Z,2026-05-01T15:25:00Z,0,2026-05-01T15:25:00Z
DLV-KGL-000207,KGL-000207,VHL-KGL-004,DRV-004,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-01T15:26:00Z,2026-05-01T15:26:00Z,14,2026-05-01T15:26:00Z
DLV-KGL-000208,KGL-000208,VHL-KGL-012,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T15:27:00Z,2026-05-01T15:27:00Z,0,2026-05-01T15:27:00Z
DLV-KGL-000209,KGL-000209,VHL-KGL-012,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-01T15:28:00Z,2026-05-01T15:28:00Z,23,2026-05-01T15:28:00Z
DLV-KGL-000210,KGL-000210,VHL-KGL-010,DRV-005,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-01T15:29:00Z,2026-05-01T15:29:00Z,11,2026-05-01T15:29:00Z
DLV-KGL-000211,KGL-000211,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-01T15:30:00Z,2026-05-01T15:30:00Z,18,2026-05-01T15:30:00Z
DLV-KGL-000212,KGL-000212,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T15:31:00Z,2026-05-01T15:31:00Z,0,2026-05-01T15:31:00Z
DLV-KGL-000213,KGL-000213,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-01T15:32:00Z,2026-05-01T15:32:00Z,29,2026-05-01T15:32:00Z
DLV-KGL-000214,KGL-000214,VHL-KGL-014,DRV-004,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-01T15:33:00Z,2026-05-01T15:33:00Z,29,2026-05-01T15:33:00Z
DLV-KGL-000215,KGL-000215,VHL-KGL-012,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-01T15:34:00Z,2026-05-01T15:34:00Z,0,2026-05-01T15:34:00Z
DLV-KGL-000216,KGL-000216,VHL-KGL-001,DRV-001,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-01T15:35:00Z,2026-05-01T15:35:00Z,10,2026-05-01T15:35:00Z
DLV-KGL-000217,KGL-000217,VHL-KGL-016,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T15:36:00Z,2026-05-01T15:36:00Z,0,2026-05-01T15:36:00Z
DLV-KGL-000218,KGL-000218,VHL-KGL-013,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T15:37:00Z,2026-05-01T15:37:00Z,0,2026-05-01T15:37:00Z
DLV-KGL-000219,KGL-000219,VHL-KGL-020,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T15:38:00Z,2026-05-01T15:38:00Z,0,2026-05-01T15:38:00Z
DLV-KGL-000220,KGL-000220,VHL-KGL-020,DRV-005,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-01T15:39:00Z,2026-05-01T15:39:00Z,26,2026-05-01T15:39:00Z
DLV-KGL-000221,KGL-000221,VHL-KGL-010,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T15:40:00Z,2026-05-01T15:40:00Z,0,2026-05-01T15:40:00Z
DLV-KGL-000222,KGL-000222,VHL-KGL-005,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T15:41:00Z,2026-05-01T15:41:00Z,0,2026-05-01T15:41:00Z
DLV-KGL-000223,KGL-000223,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-01T15:42:00Z,2026-05-01T15:42:00Z,0,2026-05-01T15:42:00Z
DLV-KGL-000224,KGL-000224,VHL-KGL-008,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T15:43:00Z,2026-05-01T15:43:00Z,0,2026-05-01T15:43:00Z
DLV-KGL-000225,KGL-000225,VHL-KGL-007,DRV-002,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-01T15:44:00Z,2026-05-01T15:44:00Z,27,2026-05-01T15:44:00Z
DLV-KGL-000226,KGL-000226,VHL-KGL-017,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T15:45:00Z,2026-05-01T15:45:00Z,0,2026-05-01T15:45:00Z
DLV-KGL-000227,KGL-000227,VHL-KGL-006,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T15:46:00Z,2026-05-01T15:46:00Z,0,2026-05-01T15:46:00Z
DLV-KGL-000228,KGL-000228,VHL-KGL-015,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T15:47:00Z,2026-05-01T15:47:00Z,0,2026-05-01T15:47:00Z
DLV-KGL-000229,KGL-000229,VHL-KGL-004,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-01T15:48:00Z,2026-05-01T15:48:00Z,0,2026-05-01T15:48:00Z
DLV-KGL-000230,KGL-000230,VHL-KGL-017,DRV-002,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-01T15:49:00Z,2026-05-01T15:49:00Z,11,2026-05-01T15:49:00Z
DLV-KGL-000231,KGL-000231,VHL-KGL-002,DRV-002,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-01T15:50:00Z,2026-05-01T15:50:00Z,25,2026-05-01T15:50:00Z
DLV-KGL-000232,KGL-000232,VHL-KGL-013,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-01T15:51:00Z,2026-05-01T15:51:00Z,0,2026-05-01T15:51:00Z
DLV-KGL-000233,KGL-000233,VHL-KGL-009,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T15:52:00Z,2026-05-01T15:52:00Z,0,2026-05-01T15:52:00Z
DLV-KGL-000234,KGL-000234,VHL-KGL-017,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-01T15:53:00Z,2026-05-01T15:53:00Z,0,2026-05-01T15:53:00Z
DLV-KGL-000235,KGL-000235,VHL-KGL-003,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-01T15:54:00Z,2026-05-01T15:54:00Z,0,2026-05-01T15:54:00Z
DLV-KGL-000236,KGL-000236,VHL-KGL-007,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T15:55:00Z,2026-05-01T15:55:00Z,0,2026-05-01T15:55:00Z
DLV-KGL-000237,KGL-000237,VHL-KGL-010,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T15:56:00Z,2026-05-01T15:56:00Z,0,2026-05-01T15:56:00Z
DLV-KGL-000238,KGL-000238,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,LOW,2026-05-01T15:57:00Z,2026-05-01T15:57:00Z,0,2026-05-01T15:57:00Z
DLV-KGL-000239,KGL-000239,VHL-KGL-018,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T15:58:00Z,2026-05-01T15:58:00Z,0,2026-05-01T15:58:00Z
DLV-KGL-000240,KGL-000240,VHL-KGL-001,DRV-001,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-01T15:59:00Z,2026-05-01T15:59:00Z,15,2026-05-01T15:59:00Z
DLV-KGL-000241,KGL-000241,VHL-KGL-016,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-01T16:00:00Z,2026-05-01T16:00:00Z,0,2026-05-01T16:00:00Z
DLV-KGL-000242,KGL-000242,VHL-KGL-001,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-01T16:01:00Z,2026-05-01T16:01:00Z,0,2026-05-01T16:01:00Z
DLV-KGL-000243,KGL-000243,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-01T16:02:00Z,2026-05-01T16:02:00Z,0,2026-05-01T16:02:00Z
DLV-KGL-000244,KGL-000244,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-01T16:03:00Z,2026-05-01T16:03:00Z,0,2026-05-01T16:03:00Z
DLV-KGL-000245,KGL-000245,VHL-KGL-010,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-01T16:04:00Z,2026-05-01T16:04:00Z,0,2026-05-01T16:04:00Z
